,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
1531,2021-02-17,TeamScore,Portland Trail Blazers,29,KNeighborsRegressor,5,117,116.43,117.6,5.0,118.46,Over,Not conclusive,126,Correct,1,592,0.83,17.390000000000015,2.94,,32.439999999999955,0,92,35.26
1279,2021-02-17,TeamScore,Oklahoma City Thunder,29,KNeighborsRegressor,5,0,107.94,114.3,6.0,102.88,Over,Prediction is OVER 0,113,Correct,1,593,0.83,18.220000000000013,3.07,0.83,33.26999999999995,1,93,35.77
1218,2021-02-17,TeamScore,New York Knicks,31,KNeighborsRegressor,5,104,109.35,112.2,5.0,104.7,Over,Not conclusive,89,Incorrect,1,594,-1.0,17.220000000000013,2.9,,33.26999999999995,0,93,35.77
587,2021-02-17,TeamScore,Golden State Warriors,30,KNeighborsRegressor,5,111,119.45,108.7,5.0,114.7,Over,Not conclusive,120,Correct,1,595,0.83,18.05000000000001,3.03,,33.26999999999995,0,93,35.77
1784,2021-02-17,TeamScore,Utah Jazz,30,KNeighborsRegressor,5,111,120.38,110.7,7.0,117.96,Over,Not conclusive,114,Correct,1,596,0.83,18.88000000000001,3.17,,33.26999999999995,0,93,35.77
460,2021-02-17,TeamScore,Denver Nuggets,29,KNeighborsRegressor,5,120,112.05,116.1,7.0,114.1,Under,Not conclusive,128,Incorrect,1,597,-1.0,17.88000000000001,2.99,,33.26999999999995,0,93,35.77
964,2021-02-17,TeamScore,Miami Heat,29,KNeighborsRegressor,5,107,107.6,109.9,5.0,103.4,Under,Not conclusive,112,Incorrect,1,598,-1.0,16.88000000000001,2.82,,33.26999999999995,0,93,35.77
1844,2021-02-17,TeamScore,Washington Wizards,27,KNeighborsRegressor,5,112,107.12,108.4,6.0,100.64,Under,Not conclusive,130,Incorrect,1,599,-1.0,15.88000000000001,2.65,,33.26999999999995,0,93,35.77
19,2021-02-17,TeamScore,Atlanta Hawks,29,KNeighborsRegressor,5,107,112.32,109.9,7.0,115.24,Over,Prediction is OVER 107,122,Correct,1,600,0.83,16.710000000000008,2.79,0.83,34.09999999999995,1,94,36.28
82,2021-02-17,TeamScore,Boston Celtics,29,KNeighborsRegressor,5,112,107.29,116.7,8.0,106.58,Under,Not conclusive,114,Incorrect,1,601,-1.0,15.710000000000008,2.61,,34.09999999999995,0,94,36.28
523,2021-02-17,TeamScore,Detroit Pistons,29,KNeighborsRegressor,5,0,107.94,109.6,5.0,103.88,Over,Not conclusive,102,Correct,1,602,0.83,16.540000000000006,2.75,,34.09999999999995,0,94,36.28
1153,2021-02-17,TeamScore,New Orleans Pelicans,29,KNeighborsRegressor,5,118,121.8,113.7,6.0,121.4,Over,Not conclusive,124,Correct,1,603,0.83,17.370000000000005,2.88,,34.09999999999995,0,94,36.28
777,2021-02-17,TeamScore,Los Angeles Clippers,31,KNeighborsRegressor,5,112,121.08,106.4,6.0,118.76,Over,Not conclusive,96,Incorrect,1,604,-1.0,16.370000000000005,2.71,,34.09999999999995,0,94,36.28
840,2021-02-18,TeamScore,Los Angeles Lakers,31,KNeighborsRegressor,5,119,112.85,122.3,8.0,111.5,Under,Not conclusive,98,Correct,1,605,0.83,17.200000000000003,2.84,,34.09999999999995,0,94,36.28
965,2021-02-18,TeamScore,Miami Heat,30,KNeighborsRegressor,5,115,108.43,118.6,6.0,109.26,Under,Not conclusive,118,Incorrect,1,606,-1.0,16.200000000000003,2.67,,34.09999999999995,0,94,36.28
1594,2021-02-18,TeamScore,Sacramento Kings,29,KNeighborsRegressor,5,112,114.18,108.1,5.0,112.16,Over,Not conclusive,110,Incorrect,1,607,-1.0,15.200000000000003,2.5,,34.09999999999995,0,94,36.28
1028,2021-02-18,TeamScore,Milwaukee Bucks,30,KNeighborsRegressor,5,120,121.63,113.2,6.0,120.86,Over,Not conclusive,96,Incorrect,1,608,-1.0,14.200000000000003,2.34,,34.09999999999995,0,94,36.28
1721,2021-02-18,TeamScore,Toronto Raptors,30,KNeighborsRegressor,5,113,120.89,113.4,4.0,118.78,Over,Not conclusive,110,Incorrect,1,609,-1.0,13.200000000000003,2.17,,34.09999999999995,0,94,36.28
148,2021-02-18,TeamScore,Brooklyn Nets,32,KNeighborsRegressor,5,114,122.97,108.2,6.0,120.94,Over,Not conclusive,109,Incorrect,1,610,-1.0,12.200000000000003,2.0,,34.09999999999995,0,94,36.28
271,2021-02-19,TeamScore,Chicago Bulls,29,KNeighborsRegressor,5,112,112.26,113.3,5.0,117.12,Over,Not conclusive,105,Incorrect,1,611,-1.0,11.200000000000003,1.83,,34.09999999999995,0,94,36.28
588,2021-02-19,TeamScore,Golden State Warriors,31,KNeighborsRegressor,5,113,119.67,112.2,5.0,118.74,Over,Not conclusive,120,Correct,1,612,0.83,12.030000000000003,1.97,,34.09999999999995,0,94,36.28
1785,2021-02-19,TeamScore,Utah Jazz,31,KNeighborsRegressor,5,111,120.03,113.1,8.0,117.26,Over,Prediction is OVER 111,112,Correct,1,613,0.83,12.860000000000003,2.1,0.83,34.92999999999995,1,95,36.77
461,2021-02-19,TeamScore,Denver Nuggets,30,KNeighborsRegressor,5,0,114.06,121.3,9.0,105.12,Over,Prediction is OVER 0,120,Correct,1,614,0.83,13.690000000000003,2.23,0.83,35.75999999999995,1,96,37.25
20,2021-02-19,TeamScore,Atlanta Hawks,30,KNeighborsRegressor,5,107,112.85,110.1,8.0,113.3,Over,Prediction is OVER 107,109,Correct,1,615,0.83,14.520000000000003,2.36,0.83,36.58999999999995,1,97,37.72
1154,2021-02-19,TeamScore,New Orleans Pelicans,30,KNeighborsRegressor,5,111,123.35,108.3,6.0,121.5,Over,Not conclusive,114,Correct,1,616,0.83,15.350000000000003,2.49,,36.58999999999995,0,97,37.72
1722,2021-02-19,TeamScore,Toronto Raptors,31,KNeighborsRegressor,5,116,120.1,114.4,5.0,117.2,Over,Not conclusive,86,Incorrect,1,617,-1.0,14.350000000000003,2.33,,36.58999999999995,0,97,37.72
1344,2021-02-19,TeamScore,Orlando Magic,31,KNeighborsRegressor,5,105,105.41,113.0,6.0,109.02,Over,Prediction is OVER 105,124,Correct,1,618,0.83,15.180000000000003,2.46,0.83,37.419999999999945,1,98,38.18
336,2021-02-19,TeamScore,Cleveland Cavaliers,31,KNeighborsRegressor,5,0,103.33,112.1,6.0,99.26,Over,Prediction is OVER 0,103,Correct,1,619,0.83,16.01,2.59,0.83,38.24999999999994,1,99,38.64
1029,2021-02-19,TeamScore,Milwaukee Bucks,31,KNeighborsRegressor,5,120,117.47,109.9,4.0,117.14,Under,Prediction is UNDER 120,98,Correct,1,620,0.83,16.84,2.72,0.83,39.07999999999994,1,100,39.08
83,2021-02-19,TeamScore,Boston Celtics,30,KNeighborsRegressor,5,112,107.69,118.8,9.0,106.18,Under,Not conclusive,121,Incorrect,1,621,-1.0,15.84,2.55,,39.07999999999994,0,100,39.08
524,2021-02-19,TeamScore,Detroit Pistons,30,KNeighborsRegressor,5,109,107.32,113.4,6.0,110.84,Over,Not conclusive,95,Incorrect,1,622,-1.0,14.84,2.39,,39.07999999999994,0,100,39.08
1280,2021-02-19,TeamScore,Oklahoma City Thunder,30,KNeighborsRegressor,5,109,108.43,113.4,4.0,113.06,Over,Not conclusive,85,Incorrect,1,623,-1.0,13.84,2.22,,39.07999999999994,0,100,39.08
898,2021-02-19,TeamScore,Memphis Grizzlies,26,KNeighborsRegressor,5,112,114.94,113.3,5.0,117.28,Over,Not conclusive,109,Incorrect,1,624,-1.0,12.84,2.06,,39.07999999999994,0,100,39.08
1092,2021-02-19,TeamScore,Minnesota Timberwolves,31,KNeighborsRegressor,5,109,113.89,111.1,6.0,110.18,Over,Prediction is OVER 109,81,Incorrect,1,625,-1.0,11.84,1.89,-1.0,38.07999999999994,1,101,37.7
778,2021-02-19,TeamScore,Los Angeles Clippers,32,KNeighborsRegressor,5,112,117.65,106.9,6.0,113.5,Over,Not conclusive,116,Correct,1,626,0.83,12.67,2.02,,38.07999999999994,0,101,37.7
1468,2021-02-19,TeamScore,Phoenix Suns,29,KNeighborsRegressor,5,113,113.08,117.6,5.0,110.76,Under,Not conclusive,132,Incorrect,1,627,-1.0,11.67,1.86,,38.07999999999994,0,101,37.7
1407,2021-02-19,TeamScore,Philadelphia 76ers,31,KNeighborsRegressor,5,118,116.73,110.1,4.0,117.06,Under,Prediction is UNDER 118,112,Correct,1,628,0.83,12.5,1.99,0.83,38.90999999999994,1,102,38.15
899,2021-02-20,TeamScore,Memphis Grizzlies,27,KNeighborsRegressor,5,107,114.05,105.0,5.0,107.7,Over,Not conclusive,97,Incorrect,1,629,-1.0,11.5,1.83,,38.90999999999994,0,102,38.15
841,2021-02-20,TeamScore,Los Angeles Lakers,32,KNeighborsRegressor,5,109,113.03,104.3,4.0,111.86,Over,Not conclusive,94,Incorrect,1,630,-1.0,10.5,1.67,,38.90999999999994,0,102,38.15
209,2021-02-20,TeamScore,Charlotte Hornets,30,KNeighborsRegressor,5,111,118.61,109.7,5.0,115.42,Over,Not conclusive,102,Incorrect,1,631,-1.0,9.5,1.51,,38.90999999999994,0,102,38.15
1532,2021-02-20,TeamScore,Portland Trail Blazers,30,KNeighborsRegressor,5,123,118.48,117.4,7.0,118.56,Under,Not conclusive,111,Correct,1,632,0.83,10.33,1.63,,38.90999999999994,0,102,38.15
966,2021-02-20,TeamScore,Miami Heat,31,KNeighborsRegressor,5,101,107.88,108.1,6.0,99.96,Under,Not conclusive,96,Correct,1,633,0.83,11.16,1.76,,38.90999999999994,0,102,38.15
1469,2021-02-20,TeamScore,Phoenix Suns,30,KNeighborsRegressor,5,109,115.57,113.4,6.0,111.14,Over,Prediction is OVER 109,128,Correct,1,634,0.83,11.99,1.89,0.83,39.73999999999994,1,103,38.58
1595,2021-02-20,TeamScore,Sacramento Kings,30,KNeighborsRegressor,5,116,114.88,110.8,5.0,112.96,Under,Not conclusive,114,Correct,1,635,0.83,12.82,2.02,,39.73999999999994,0,103,38.58
272,2021-02-20,TeamScore,Chicago Bulls,30,KNeighborsRegressor,5,120,111.88,118.6,6.0,112.36,Under,Not conclusive,122,Incorrect,1,636,-1.0,11.82,1.86,,39.73999999999994,0,103,38.58
1845,2021-02-20,TeamScore,Washington Wizards,28,KNeighborsRegressor,5,115,107.99,113.5,6.0,100.58,Under,Not conclusive,118,Incorrect,1,637,-1.0,10.82,1.7,,39.73999999999994,0,103,38.58
589,2021-02-20,TeamScore,Golden State Warriors,32,KNeighborsRegressor,5,113,120.9,116.6,8.0,119.8,Over,Prediction is OVER 113,100,Incorrect,1,638,-1.0,9.82,1.54,-1.0,38.73999999999994,1,104,37.25
1093,2021-02-21,TeamScore,Minnesota Timberwolves,32,KNeighborsRegressor,5,101,111.1,102.7,4.0,109.6,Over,Not conclusive,99,Incorrect,1,639,-1.0,8.82,1.38,,38.73999999999994,0,104,37.25
1345,2021-02-21,TeamScore,Orlando Magic,32,KNeighborsRegressor,5,105,107.64,109.2,5.0,103.88,Under,Not conclusive,105,Incorrect,1,640,-1.0,7.82,1.22,,38.73999999999994,0,104,37.25
462,2021-02-21,TeamScore,Denver Nuggets,31,KNeighborsRegressor,5,116,113.13,119.6,9.0,121.66,Over,Not conclusive,115,Incorrect,1,641,-1.0,6.82,1.06,,38.73999999999994,0,104,37.25
1219,2021-02-21,TeamScore,New York Knicks,32,KNeighborsRegressor,5,108,106.63,113.6,5.0,105.66,Under,Not conclusive,103,Correct,1,642,0.83,7.65,1.19,,38.73999999999994,0,104,37.25
1155,2021-02-21,TeamScore,New Orleans Pelicans,31,KNeighborsRegressor,5,112,122.42,110.5,8.0,120.04,Over,Not conclusive,120,Correct,1,643,0.83,8.48,1.32,,38.73999999999994,0,104,37.25
525,2021-02-21,TeamScore,Detroit Pistons,31,KNeighborsRegressor,5,109,107.77,112.2,5.0,98.74,Under,Not conclusive,96,Correct,1,644,0.83,9.31,1.45,,38.73999999999994,0,104,37.25
1723,2021-02-21,TeamScore,Toronto Raptors,32,KNeighborsRegressor,5,114,116.27,115.1,6.0,116.94,Over,Prediction is OVER 114,110,Incorrect,1,645,-1.0,8.31,1.29,-1.0,37.73999999999994,1,105,35.94
21,2021-02-21,TeamScore,Atlanta Hawks,31,KNeighborsRegressor,5,113,114.09,112.1,6.0,114.98,Over,Not conclusive,123,Correct,1,646,0.83,9.14,1.41,,37.73999999999994,0,105,35.94
1408,2021-02-21,TeamScore,Philadelphia 76ers,32,KNeighborsRegressor,5,112,115.87,110.6,5.0,115.34,Over,Not conclusive,103,Incorrect,1,647,-1.0,8.14,1.26,,37.73999999999994,0,105,35.94
1030,2021-02-21,TeamScore,Milwaukee Bucks,32,KNeighborsRegressor,5,125,114.25,122.1,8.0,118.3,Under,Not conclusive,128,Incorrect,1,648,-1.0,7.140000000000001,1.1,,37.73999999999994,0,105,35.94
1281,2021-02-21,TeamScore,Oklahoma City Thunder,31,KNeighborsRegressor,5,109,106.66,122.4,9.0,104.72,Under,Not conclusive,117,Incorrect,1,649,-1.0,6.140000000000001,0.95,,37.73999999999994,0,105,35.94
337,2021-02-21,TeamScore,Cleveland Cavaliers,32,KNeighborsRegressor,5,104,103.64,110.1,5.0,107.08,Over,Not conclusive,101,Incorrect,1,650,-1.0,5.140000000000001,0.79,,37.73999999999994,0,105,35.94
149,2021-02-21,TeamScore,Brooklyn Nets,33,KNeighborsRegressor,5,116,118.93,111.6,7.0,120.26,Over,Not conclusive,112,Incorrect,1,651,-1.0,4.140000000000001,0.64,,37.73999999999994,0,105,35.94
84,2021-02-21,TeamScore,Boston Celtics,31,KNeighborsRegressor,5,114,108.73,120.4,6.0,108.26,Under,Not conclusive,115,Incorrect,1,652,-1.0,3.1400000000000006,0.48,,37.73999999999994,0,105,35.94
779,2021-02-21,TeamScore,Los Angeles Clippers,33,KNeighborsRegressor,5,121,117.13,115.5,6.0,117.26,Under,Not conclusive,108,Correct,1,653,0.83,3.9700000000000006,0.61,,37.73999999999994,0,105,35.94
1596,2021-02-21,TeamScore,Sacramento Kings,31,KNeighborsRegressor,5,114,114.45,111.3,4.0,113.7,Under,Not conclusive,115,Incorrect,1,654,-1.0,2.9700000000000006,0.45,,37.73999999999994,0,105,35.94
1786,2021-02-22,TeamScore,Utah Jazz,32,KNeighborsRegressor,5,114,119.68,116.6,8.0,114.16,Over,Prediction is OVER 114,132,Correct,1,655,0.83,3.8000000000000007,0.58,0.83,38.569999999999936,1,106,36.39
842,2021-02-22,TeamScore,Los Angeles Lakers,33,KNeighborsRegressor,5,118,111.9,115.0,5.0,113.2,Under,Not conclusive,124,Incorrect,1,656,-1.0,2.8000000000000007,0.43,,38.569999999999936,0,106,36.39
1533,2021-02-22,TeamScore,Portland Trail Blazers,31,KNeighborsRegressor,5,111,116.06,106.0,5.0,115.92,Over,Not conclusive,100,Incorrect,1,657,-1.0,1.8000000000000007,0.27,,38.569999999999936,0,106,36.39
900,2021-02-22,TeamScore,Memphis Grizzlies,28,KNeighborsRegressor,5,112,113.34,122.0,9.0,106.28,Under,Not conclusive,92,Correct,1,658,0.83,2.630000000000001,0.4,,38.569999999999936,0,106,36.39
1282,2021-02-22,TeamScore,Oklahoma City Thunder,32,KNeighborsRegressor,5,104,107.97,104.3,4.0,109.94,Over,Not conclusive,94,Incorrect,1,659,-1.0,1.6300000000000008,0.25,,38.569999999999936,0,106,36.39
1846,2021-02-22,TeamScore,Washington Wizards,29,KNeighborsRegressor,5,107,109.73,108.2,7.0,104.06,Under,Not conclusive,127,Incorrect,1,660,-1.0,0.6300000000000008,0.1,,38.569999999999936,0,106,36.39
398,2021-02-22,TeamScore,Dallas Mavericks,30,KNeighborsRegressor,5,114,121.03,113.4,6.0,113.66,Under,Not conclusive,102,Correct,1,661,0.83,1.4600000000000009,0.22,,38.569999999999936,0,106,36.39
273,2021-02-22,TeamScore,Chicago Bulls,31,KNeighborsRegressor,5,113,113.95,116.6,8.0,108.9,Under,Not conclusive,120,Incorrect,1,662,-1.0,0.46000000000000085,0.07,,38.569999999999936,0,106,36.39
650,2021-02-22,TeamScore,Houston Rockets,30,KNeighborsRegressor,5,112,103.08,110.8,5.0,107.56,Under,Not conclusive,100,Correct,1,663,0.83,1.290000000000001,0.19,,38.569999999999936,0,106,36.39
967,2021-02-22,TeamScore,Miami Heat,32,KNeighborsRegressor,5,107,107.56,110.1,5.0,108.92,Over,Not conclusive,108,Correct,1,664,0.83,2.120000000000001,0.32,,38.569999999999936,0,106,36.39
210,2021-02-22,TeamScore,Charlotte Hornets,31,KNeighborsRegressor,5,104,116.05,106.4,6.0,111.5,Over,Prediction is OVER 104,110,Correct,1,665,0.83,2.950000000000001,0.44,0.83,39.399999999999935,1,107,36.82
1470,2021-02-22,TeamScore,Phoenix Suns,31,KNeighborsRegressor,5,116,118.58,113.2,6.0,123.36,Over,Not conclusive,132,Correct,1,666,0.83,3.780000000000001,0.57,,39.399999999999935,0,107,36.82
85,2021-02-23,TeamScore,Boston Celtics,32,KNeighborsRegressor,5,114,108.21,119.5,7.0,108.02,Under,Not conclusive,107,Correct,1,667,0.83,4.610000000000001,0.69,,39.399999999999935,0,107,36.82
780,2021-02-23,TeamScore,Los Angeles Clippers,34,KNeighborsRegressor,5,121,115.97,116.6,6.0,117.54,Under,Not conclusive,135,Incorrect,1,668,-1.0,3.610000000000001,0.54,,39.399999999999935,0,107,36.82
1031,2021-02-23,TeamScore,Milwaukee Bucks,33,KNeighborsRegressor,5,122,114.91,117.2,6.0,118.42,Under,Not conclusive,139,Incorrect,1,669,-1.0,2.610000000000001,0.39,,39.399999999999935,0,107,36.82
1094,2021-02-23,TeamScore,Minnesota Timberwolves,33,KNeighborsRegressor,5,109,110.46,112.5,6.0,114.12,Over,Prediction is OVER 109,112,Correct,1,670,0.83,3.4400000000000013,0.51,0.83,40.22999999999993,1,108,37.25
150,2021-02-23,TeamScore,Brooklyn Nets,34,KNeighborsRegressor,5,127,117.76,124.4,9.0,122.72,Under,Not conclusive,127,Incorrect,1,671,-1.0,2.4400000000000013,0.36,,40.22999999999993,0,108,37.25
1847,2021-02-23,TeamScore,Washington Wizards,30,KNeighborsRegressor,5,109,113.14,110.7,7.0,108.48,Under,Not conclusive,116,Incorrect,1,672,-1.0,1.4400000000000013,0.21,,40.22999999999993,0,108,37.25
1346,2021-02-23,TeamScore,Orlando Magic,33,KNeighborsRegressor,5,105,107.19,111.1,6.0,102.98,Under,Not conclusive,93,Correct,1,673,0.83,2.2700000000000014,0.34,,40.22999999999993,0,108,37.25
1220,2021-02-23,TeamScore,New York Knicks,33,KNeighborsRegressor,5,104,106.77,111.1,6.0,105.94,Over,Prediction is OVER 104,106,Correct,1,674,0.83,3.1000000000000014,0.46,0.83,41.05999999999993,1,109,37.67
399,2021-02-23,TeamScore,Dallas Mavericks,31,KNeighborsRegressor,5,111,120.78,110.5,8.0,117.16,Over,Not conclusive,110,Incorrect,1,675,-1.0,2.1000000000000014,0.31,,41.05999999999993,0,109,37.67
1724,2021-02-23,TeamScore,Toronto Raptors,33,KNeighborsRegressor,5,114,114.76,114.2,5.0,113.92,Under,Not conclusive,102,Correct,1,676,0.83,2.9300000000000015,0.43,,41.05999999999993,0,109,37.67
338,2021-02-23,TeamScore,Cleveland Cavaliers,33,KNeighborsRegressor,5,107,103.97,118.6,9.0,101.54,Under,Not conclusive,112,Incorrect,1,677,-1.0,1.9300000000000015,0.29,,41.05999999999993,0,109,37.67
463,2021-02-23,TeamScore,Denver Nuggets,32,KNeighborsRegressor,5,120,115.51,113.8,6.0,115.62,Under,Not conclusive,111,Correct,1,678,0.83,2.7600000000000016,0.41,,41.05999999999993,0,109,37.67
1534,2021-02-23,TeamScore,Portland Trail Blazers,32,KNeighborsRegressor,5,115,113.81,111.3,5.0,113.42,Under,Not conclusive,106,Correct,1,679,0.83,3.5900000000000016,0.53,,41.05999999999993,0,109,37.67
590,2021-02-23,TeamScore,Golden State Warriors,33,KNeighborsRegressor,5,106,115.87,103.1,4.0,112.14,Over,Not conclusive,114,Correct,1,680,0.83,4.420000000000002,0.65,,41.05999999999993,0,109,37.67
1597,2021-02-23,TeamScore,Sacramento Kings,32,KNeighborsRegressor,5,119,114.37,119.6,7.0,114.74,Under,Not conclusive,118,Correct,1,681,0.83,5.250000000000002,0.77,,41.05999999999993,0,109,37.67
22,2021-02-23,TeamScore,Atlanta Hawks,32,KNeighborsRegressor,5,114,114.74,124.3,10.0,115.28,Over,Prediction is OVER 114,111,Incorrect,1,682,-1.0,4.250000000000002,0.62,-1.0,40.05999999999993,1,110,36.42
1409,2021-02-23,TeamScore,Philadelphia 76ers,33,KNeighborsRegressor,5,112,114.28,109.8,5.0,113.76,Over,Not conclusive,109,Incorrect,1,683,-1.0,3.2500000000000018,0.48,,40.05999999999993,0,110,36.42
526,2021-02-23,TeamScore,Detroit Pistons,32,KNeighborsRegressor,5,109,106.87,110.3,4.0,96.94,Under,Not conclusive,105,Correct,1,684,0.83,4.080000000000002,0.6,,40.05999999999993,0,110,36.42
714,2021-02-24,TeamScore,Indiana Pacers,31,KNeighborsRegressor,5,113,114.15,113.0,6.0,114.7,Over,Not conclusive,107,Incorrect,1,685,-1.0,3.080000000000002,0.45,,40.05999999999993,0,110,36.42
339,2021-02-24,TeamScore,Cleveland Cavaliers,34,KNeighborsRegressor,5,104,104.74,118.9,8.0,103.08,Under,Not conclusive,112,Incorrect,1,686,-1.0,2.080000000000002,0.3,,40.05999999999993,0,110,36.42
968,2021-02-24,TeamScore,Miami Heat,33,KNeighborsRegressor,5,107,106.1,109.8,5.0,106.0,Under,Not conclusive,116,Incorrect,1,687,-1.0,1.0800000000000018,0.16,,40.05999999999993,0,110,36.42
843,2021-02-24,TeamScore,Los Angeles Lakers,34,KNeighborsRegressor,5,104,112.65,107.0,6.0,111.3,Over,Prediction is OVER 104,89,Incorrect,1,688,-1.0,0.08000000000000185,0.01,-1.0,39.05999999999993,1,111,35.19
1657,2021-02-24,TeamScore,San Antonio Spurs,29,KNeighborsRegressor,5,112,110.77,112.3,5.0,114.54,Over,Not conclusive,99,Incorrect,1,689,-1.0,-0.9199999999999982,-0.13,,39.05999999999993,0,111,35.19
527,2021-02-24,TeamScore,Detroit Pistons,33,KNeighborsRegressor,5,112,108.43,122.9,8.0,100.06,Under,Not conclusive,118,Incorrect,1,690,-1.0,-1.9199999999999982,-0.28,,39.05999999999993,0,111,35.19
1725,2021-02-24,TeamScore,Toronto Raptors,34,KNeighborsRegressor,5,109,112.73,106.9,4.0,109.26,Over,Not conclusive,108,Incorrect,1,691,-1.0,-2.919999999999998,-0.42,,39.05999999999993,0,111,35.19
274,2021-02-24,TeamScore,Chicago Bulls,32,KNeighborsRegressor,5,118,114.19,113.6,5.0,115.78,Under,Not conclusive,133,Incorrect,1,692,-1.0,-3.919999999999998,-0.57,,39.05999999999993,0,111,35.19
1787,2021-02-24,TeamScore,Utah Jazz,33,KNeighborsRegressor,5,109,121.7,111.0,7.0,112.4,Over,Prediction is OVER 109,114,Correct,1,693,0.83,-3.089999999999998,-0.45,0.83,39.88999999999993,1,112,35.62
651,2021-02-24,TeamScore,Houston Rockets,31,KNeighborsRegressor,5,110,104.47,122.4,9.0,100.94,Under,Not conclusive,96,Correct,1,694,0.83,-2.259999999999998,-0.33,,39.88999999999993,0,112,35.62
591,2021-02-24,TeamScore,Golden State Warriors,34,KNeighborsRegressor,5,112,113.86,113.2,5.0,115.72,Over,Not conclusive,111,Incorrect,1,695,-1.0,-3.259999999999998,-0.47,,39.88999999999993,0,112,35.62
1095,2021-02-24,TeamScore,Minnesota Timberwolves,34,KNeighborsRegressor,5,111,109.94,113.1,5.0,111.48,Over,Not conclusive,126,Correct,1,696,0.83,-2.429999999999998,-0.35,,39.88999999999993,0,112,35.62
1156,2021-02-24,TeamScore,New Orleans Pelicans,32,KNeighborsRegressor,5,116,123.16,109.2,5.0,121.52,Over,Not conclusive,128,Correct,1,697,0.83,-1.5999999999999979,-0.23,,39.88999999999993,0,112,35.62
86,2021-02-24,TeamScore,Boston Celtics,33,KNeighborsRegressor,5,112,110.02,118.6,9.0,111.64,Under,Not conclusive,112,Incorrect,1,698,-1.0,-2.599999999999998,-0.37,,39.88999999999993,0,112,35.62
1283,2021-02-24,TeamScore,Oklahoma City Thunder,33,KNeighborsRegressor,5,108,105.19,108.4,5.0,105.98,Under,Not conclusive,102,Correct,1,699,0.83,-1.7699999999999978,-0.25,,39.88999999999993,0,112,35.62
211,2021-02-24,TeamScore,Charlotte Hornets,32,KNeighborsRegressor,5,105,114.1,109.2,6.0,111.4,Over,Prediction is OVER 105,124,Correct,1,700,0.83,-0.9399999999999978,-0.13,0.83,40.71999999999993,1,113,36.04
23,2021-02-24,TeamScore,Atlanta Hawks,33,KNeighborsRegressor,5,109,117.1,112.7,8.0,116.6,Over,Prediction is OVER 109,127,Correct,1,701,0.83,-0.10999999999999788,-0.02,0.83,41.549999999999926,1,114,36.45
1471,2021-02-24,TeamScore,Phoenix Suns,32,KNeighborsRegressor,5,111,121.0,116.6,8.0,122.0,Over,Prediction is OVER 111,121,Correct,1,702,0.83,0.7200000000000021,0.1,0.83,42.379999999999924,1,115,36.85
400,2021-02-25,TeamScore,Dallas Mavericks,32,KNeighborsRegressor,5,112,120.87,115.1,6.0,120.74,Over,Prediction is OVER 112,97,Incorrect,1,703,-1.0,-0.2799999999999979,-0.04,-1.0,41.379999999999924,1,116,35.67
