,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
1721,2021-02-18,TeamScore,Toronto Raptors,30,RandomForestRegressor,15,113,120.89,113.4,4.0,118.87,Over,Not conclusive,110,Incorrect,1,609,-1.0,69.92999999999945,11.48,,38.71999999999993,0,115,33.67
148,2021-02-18,TeamScore,Brooklyn Nets,32,RandomForestRegressor,15,114,122.97,108.2,6.0,118.13,Over,Not conclusive,109,Incorrect,1,610,-1.0,68.92999999999945,11.3,,38.71999999999993,0,115,33.67
271,2021-02-19,TeamScore,Chicago Bulls,29,RandomForestRegressor,15,112,112.26,113.3,5.0,112.4,Over,Not conclusive,105,Incorrect,1,611,-1.0,67.92999999999945,11.12,,38.71999999999993,0,115,33.67
588,2021-02-19,TeamScore,Golden State Warriors,31,RandomForestRegressor,15,113,119.67,112.2,5.0,119.6,Over,Not conclusive,120,Correct,1,612,0.83,68.75999999999945,11.24,,38.71999999999993,0,115,33.67
1785,2021-02-19,TeamScore,Utah Jazz,31,RandomForestRegressor,15,111,120.03,113.1,8.0,118.87,Over,Prediction is OVER 111,112,Correct,1,613,0.83,69.58999999999945,11.35,0.83,39.549999999999926,1,116,34.09
20,2021-02-19,TeamScore,Atlanta Hawks,30,RandomForestRegressor,15,107,112.85,110.1,8.0,116.0,Over,Prediction is OVER 107,109,Correct,1,615,0.83,71.24999999999945,11.59,0.83,41.20999999999992,1,118,34.92
1154,2021-02-19,TeamScore,New Orleans Pelicans,30,RandomForestRegressor,15,111,123.35,108.3,6.0,122.4,Over,Not conclusive,114,Correct,1,616,0.83,72.07999999999944,11.7,,41.20999999999992,0,118,34.92
1722,2021-02-19,TeamScore,Toronto Raptors,31,RandomForestRegressor,15,116,120.1,114.4,5.0,115.87,Under,Not conclusive,86,Correct,1,617,0.83,72.90999999999944,11.82,,41.20999999999992,0,118,34.92
1344,2021-02-19,TeamScore,Orlando Magic,31,RandomForestRegressor,15,105,105.41,113.0,6.0,107.07,Over,Prediction is OVER 105,124,Correct,1,618,0.83,73.73999999999944,11.93,0.83,42.03999999999992,1,119,35.33
1029,2021-02-19,TeamScore,Milwaukee Bucks,31,RandomForestRegressor,15,120,117.47,109.9,4.0,115.27,Under,Prediction is UNDER 120,98,Correct,1,620,0.83,75.39999999999944,12.16,0.83,43.69999999999992,1,121,36.12
83,2021-02-19,TeamScore,Boston Celtics,30,RandomForestRegressor,15,112,107.69,118.8,9.0,107.33,Under,Not conclusive,121,Incorrect,1,621,-1.0,74.39999999999944,11.98,,43.69999999999992,0,121,36.12
524,2021-02-19,TeamScore,Detroit Pistons,30,RandomForestRegressor,15,109,107.32,113.4,6.0,102.8,Under,Not conclusive,95,Correct,1,622,0.83,75.22999999999944,12.09,,43.69999999999992,0,121,36.12
1280,2021-02-19,TeamScore,Oklahoma City Thunder,30,RandomForestRegressor,15,109,108.43,113.4,4.0,108.4,Under,Not conclusive,85,Correct,1,623,0.83,76.05999999999943,12.21,,43.69999999999992,0,121,36.12
898,2021-02-19,TeamScore,Memphis Grizzlies,26,RandomForestRegressor,15,112,114.94,113.3,5.0,117.07,Over,Not conclusive,109,Incorrect,1,624,-1.0,75.05999999999943,12.03,,43.69999999999992,0,121,36.12
1092,2021-02-19,TeamScore,Minnesota Timberwolves,31,RandomForestRegressor,15,109,113.89,111.1,6.0,111.53,Over,Prediction is OVER 109,81,Incorrect,1,625,-1.0,74.05999999999943,11.85,-1.0,42.69999999999992,1,122,35.0
778,2021-02-19,TeamScore,Los Angeles Clippers,32,RandomForestRegressor,15,112,117.65,106.9,6.0,116.67,Over,Not conclusive,116,Correct,1,626,0.83,74.88999999999943,11.96,,42.69999999999992,0,122,35.0
1468,2021-02-19,TeamScore,Phoenix Suns,29,RandomForestRegressor,15,113,113.08,117.6,5.0,112.27,Under,Not conclusive,132,Incorrect,1,627,-1.0,73.88999999999943,11.78,,42.69999999999992,0,122,35.0
1407,2021-02-19,TeamScore,Philadelphia 76ers,31,RandomForestRegressor,15,118,116.73,110.1,4.0,116.53,Under,Prediction is UNDER 118,112,Correct,1,628,0.83,74.71999999999943,11.9,0.83,43.529999999999916,1,123,35.39
899,2021-02-20,TeamScore,Memphis Grizzlies,27,RandomForestRegressor,15,107,114.05,105.0,5.0,110.13,Over,Not conclusive,97,Incorrect,1,629,-1.0,73.71999999999943,11.72,,43.529999999999916,0,123,35.39
841,2021-02-20,TeamScore,Los Angeles Lakers,32,RandomForestRegressor,15,109,113.03,104.3,4.0,111.0,Over,Not conclusive,94,Incorrect,1,630,-1.0,72.71999999999943,11.54,,43.529999999999916,0,123,35.39
209,2021-02-20,TeamScore,Charlotte Hornets,30,RandomForestRegressor,15,111,118.61,109.7,5.0,117.13,Over,Not conclusive,102,Incorrect,1,631,-1.0,71.71999999999943,11.37,,43.529999999999916,0,123,35.39
1532,2021-02-20,TeamScore,Portland Trail Blazers,30,RandomForestRegressor,15,123,118.48,117.4,7.0,121.2,Under,Not conclusive,111,Correct,1,632,0.83,72.54999999999943,11.48,,43.529999999999916,0,123,35.39
966,2021-02-20,TeamScore,Miami Heat,31,RandomForestRegressor,15,101,107.88,108.1,6.0,103.6,Over,Prediction is OVER 101,96,Incorrect,1,633,-1.0,71.54999999999943,11.3,-1.0,42.529999999999916,1,124,34.3
1469,2021-02-20,TeamScore,Phoenix Suns,30,RandomForestRegressor,15,109,115.57,113.4,6.0,113.13,Over,Prediction is OVER 109,128,Correct,1,634,0.83,72.37999999999943,11.42,0.83,43.359999999999914,1,125,34.69
1595,2021-02-20,TeamScore,Sacramento Kings,30,RandomForestRegressor,15,116,114.88,110.8,5.0,115.47,Under,Not conclusive,114,Correct,1,635,0.83,73.20999999999943,11.53,,43.359999999999914,0,125,34.69
272,2021-02-20,TeamScore,Chicago Bulls,30,RandomForestRegressor,15,120,111.88,118.6,6.0,116.07,Under,Not conclusive,122,Incorrect,1,636,-1.0,72.20999999999943,11.35,,43.359999999999914,0,125,34.69
1845,2021-02-20,TeamScore,Washington Wizards,28,RandomForestRegressor,15,115,107.99,113.5,6.0,106.93,Under,Not conclusive,118,Incorrect,1,637,-1.0,71.20999999999943,11.18,,43.359999999999914,0,125,34.69
589,2021-02-20,TeamScore,Golden State Warriors,32,RandomForestRegressor,15,113,120.9,116.6,8.0,118.73,Over,Prediction is OVER 113,100,Incorrect,1,638,-1.0,70.20999999999943,11.0,-1.0,42.359999999999914,1,126,33.62
1093,2021-02-21,TeamScore,Minnesota Timberwolves,32,RandomForestRegressor,15,101,111.1,102.7,4.0,109.73,Over,Not conclusive,99,Incorrect,1,639,-1.0,69.20999999999943,10.83,,42.359999999999914,0,126,33.62
1345,2021-02-21,TeamScore,Orlando Magic,32,RandomForestRegressor,15,105,107.64,109.2,5.0,107.0,Over,Not conclusive,105,Incorrect,1,640,-1.0,68.20999999999943,10.66,,42.359999999999914,0,126,33.62
462,2021-02-21,TeamScore,Denver Nuggets,31,RandomForestRegressor,15,116,113.13,119.6,9.0,113.33,Under,Not conclusive,115,Correct,1,641,0.83,69.03999999999942,10.77,,42.359999999999914,0,126,33.62
1219,2021-02-21,TeamScore,New York Knicks,32,RandomForestRegressor,15,108,106.63,113.6,5.0,103.87,Under,Not conclusive,103,Correct,1,642,0.83,69.86999999999942,10.88,,42.359999999999914,0,126,33.62
1155,2021-02-21,TeamScore,New Orleans Pelicans,31,RandomForestRegressor,15,112,122.42,110.5,8.0,124.67,Over,Not conclusive,120,Correct,1,643,0.83,70.69999999999942,11.0,,42.359999999999914,0,126,33.62
525,2021-02-21,TeamScore,Detroit Pistons,31,RandomForestRegressor,15,109,107.77,112.2,5.0,103.47,Under,Not conclusive,96,Correct,1,644,0.83,71.52999999999942,11.11,,42.359999999999914,0,126,33.62
1723,2021-02-21,TeamScore,Toronto Raptors,32,RandomForestRegressor,15,114,116.27,115.1,6.0,111.67,Under,Not conclusive,110,Correct,1,645,0.83,72.35999999999942,11.22,,42.359999999999914,0,126,33.62
21,2021-02-21,TeamScore,Atlanta Hawks,31,RandomForestRegressor,15,113,114.09,112.1,6.0,115.13,Over,Not conclusive,123,Correct,1,646,0.83,73.18999999999942,11.33,,42.359999999999914,0,126,33.62
1408,2021-02-21,TeamScore,Philadelphia 76ers,32,RandomForestRegressor,15,112,115.87,110.6,5.0,113.67,Over,Not conclusive,103,Incorrect,1,647,-1.0,72.18999999999942,11.16,,42.359999999999914,0,126,33.62
1030,2021-02-21,TeamScore,Milwaukee Bucks,32,RandomForestRegressor,15,125,114.25,122.1,8.0,116.93,Under,Not conclusive,128,Incorrect,1,648,-1.0,71.18999999999942,10.99,,42.359999999999914,0,126,33.62
1281,2021-02-21,TeamScore,Oklahoma City Thunder,31,RandomForestRegressor,15,109,106.66,122.4,9.0,105.13,Under,Not conclusive,117,Incorrect,1,649,-1.0,70.18999999999942,10.82,,42.359999999999914,0,126,33.62
337,2021-02-21,TeamScore,Cleveland Cavaliers,32,RandomForestRegressor,15,104,103.64,110.1,5.0,103.4,Under,Not conclusive,101,Correct,1,650,0.83,71.01999999999941,10.93,,42.359999999999914,0,126,33.62
149,2021-02-21,TeamScore,Brooklyn Nets,33,RandomForestRegressor,15,116,118.93,111.6,7.0,117.0,Over,Not conclusive,112,Incorrect,1,651,-1.0,70.01999999999941,10.76,,42.359999999999914,0,126,33.62
84,2021-02-21,TeamScore,Boston Celtics,31,RandomForestRegressor,15,114,108.73,120.4,6.0,108.53,Under,Not conclusive,115,Incorrect,1,652,-1.0,69.01999999999941,10.59,,42.359999999999914,0,126,33.62
779,2021-02-21,TeamScore,Los Angeles Clippers,33,RandomForestRegressor,15,121,117.13,115.5,6.0,117.33,Under,Not conclusive,108,Correct,1,653,0.83,69.84999999999941,10.7,,42.359999999999914,0,126,33.62
1596,2021-02-21,TeamScore,Sacramento Kings,31,RandomForestRegressor,15,114,114.45,111.3,4.0,114.4,Over,Not conclusive,115,Correct,1,654,0.83,70.67999999999941,10.81,,42.359999999999914,0,126,33.62
1786,2021-02-22,TeamScore,Utah Jazz,32,RandomForestRegressor,15,114,119.68,116.6,8.0,118.2,Over,Prediction is OVER 114,132,Correct,1,655,0.83,71.50999999999941,10.92,0.83,43.18999999999991,1,127,34.01
842,2021-02-22,TeamScore,Los Angeles Lakers,33,RandomForestRegressor,15,118,111.9,115.0,5.0,112.53,Under,Not conclusive,124,Incorrect,1,656,-1.0,70.50999999999941,10.75,,43.18999999999991,0,127,34.01
1533,2021-02-22,TeamScore,Portland Trail Blazers,31,RandomForestRegressor,15,111,116.06,106.0,5.0,114.07,Over,Not conclusive,100,Incorrect,1,657,-1.0,69.50999999999941,10.58,,43.18999999999991,0,127,34.01
900,2021-02-22,TeamScore,Memphis Grizzlies,28,RandomForestRegressor,15,112,113.34,122.0,9.0,109.87,Under,Not conclusive,92,Correct,1,658,0.83,70.3399999999994,10.69,,43.18999999999991,0,127,34.01
1282,2021-02-22,TeamScore,Oklahoma City Thunder,32,RandomForestRegressor,15,104,107.97,104.3,4.0,108.6,Over,Not conclusive,94,Incorrect,1,659,-1.0,69.3399999999994,10.52,,43.18999999999991,0,127,34.01
1846,2021-02-22,TeamScore,Washington Wizards,29,RandomForestRegressor,15,107,109.73,108.2,7.0,111.33,Over,Prediction is OVER 107,127,Correct,1,660,0.83,70.1699999999994,10.63,0.83,44.01999999999991,1,128,34.39
398,2021-02-22,TeamScore,Dallas Mavericks,30,RandomForestRegressor,15,114,121.03,113.4,6.0,118.07,Over,Not conclusive,102,Incorrect,1,661,-1.0,69.1699999999994,10.46,,44.01999999999991,0,128,34.39
273,2021-02-22,TeamScore,Chicago Bulls,31,RandomForestRegressor,15,113,113.95,116.6,8.0,116.13,Over,Prediction is OVER 113,120,Correct,1,662,0.83,69.9999999999994,10.57,0.83,44.84999999999991,1,129,34.77
650,2021-02-22,TeamScore,Houston Rockets,30,RandomForestRegressor,15,112,103.08,110.8,5.0,104.07,Under,Not conclusive,100,Correct,1,663,0.83,70.8299999999994,10.68,,44.84999999999991,0,129,34.77
967,2021-02-22,TeamScore,Miami Heat,32,RandomForestRegressor,15,107,107.56,110.1,5.0,106.4,Under,Not conclusive,108,Incorrect,1,664,-1.0,69.8299999999994,10.52,,44.84999999999991,0,129,34.77
210,2021-02-22,TeamScore,Charlotte Hornets,31,RandomForestRegressor,15,104,116.05,106.4,6.0,114.67,Over,Prediction is OVER 104,110,Correct,1,665,0.83,70.6599999999994,10.63,0.83,45.67999999999991,1,130,35.14
1470,2021-02-22,TeamScore,Phoenix Suns,31,RandomForestRegressor,15,116,118.58,113.2,6.0,119.13,Over,Not conclusive,132,Correct,1,666,0.83,71.4899999999994,10.73,,45.67999999999991,0,130,35.14
85,2021-02-23,TeamScore,Boston Celtics,32,RandomForestRegressor,15,114,108.21,119.5,7.0,105.13,Under,Not conclusive,107,Correct,1,667,0.83,72.3199999999994,10.84,,45.67999999999991,0,130,35.14
780,2021-02-23,TeamScore,Los Angeles Clippers,34,RandomForestRegressor,15,121,115.97,116.6,6.0,115.07,Under,Not conclusive,135,Incorrect,1,668,-1.0,71.3199999999994,10.68,,45.67999999999991,0,130,35.14
1031,2021-02-23,TeamScore,Milwaukee Bucks,33,RandomForestRegressor,15,122,114.91,117.2,6.0,115.67,Under,Not conclusive,139,Incorrect,1,669,-1.0,70.3199999999994,10.51,,45.67999999999991,0,130,35.14
1094,2021-02-23,TeamScore,Minnesota Timberwolves,33,RandomForestRegressor,15,109,110.46,112.5,6.0,115.2,Over,Prediction is OVER 109,112,Correct,1,670,0.83,71.1499999999994,10.62,0.83,46.509999999999906,1,131,35.5
150,2021-02-23,TeamScore,Brooklyn Nets,34,RandomForestRegressor,15,127,117.76,124.4,9.0,122.47,Under,Not conclusive,127,Incorrect,1,671,-1.0,70.1499999999994,10.45,,46.509999999999906,0,131,35.5
1847,2021-02-23,TeamScore,Washington Wizards,30,RandomForestRegressor,15,109,113.14,110.7,7.0,113.8,Over,Prediction is OVER 109,116,Correct,1,672,0.83,70.9799999999994,10.56,0.83,47.339999999999904,1,132,35.86
1346,2021-02-23,TeamScore,Orlando Magic,33,RandomForestRegressor,15,105,107.19,111.1,6.0,106.93,Over,Prediction is OVER 105,93,Incorrect,1,673,-1.0,69.9799999999994,10.4,-1.0,46.339999999999904,1,133,34.84
1220,2021-02-23,TeamScore,New York Knicks,33,RandomForestRegressor,15,104,106.77,111.1,6.0,106.67,Over,Prediction is OVER 104,106,Correct,1,674,0.83,70.80999999999939,10.51,0.83,47.1699999999999,1,134,35.2
399,2021-02-23,TeamScore,Dallas Mavericks,31,RandomForestRegressor,15,111,120.78,110.5,8.0,117.73,Over,Not conclusive,110,Incorrect,1,675,-1.0,69.80999999999939,10.34,,47.1699999999999,0,134,35.2
1724,2021-02-23,TeamScore,Toronto Raptors,33,RandomForestRegressor,15,114,114.76,114.2,5.0,112.53,Under,Not conclusive,102,Correct,1,676,0.83,70.63999999999939,10.45,,47.1699999999999,0,134,35.2
338,2021-02-23,TeamScore,Cleveland Cavaliers,33,RandomForestRegressor,15,107,103.97,118.6,9.0,104.6,Under,Not conclusive,112,Incorrect,1,677,-1.0,69.63999999999939,10.29,,47.1699999999999,0,134,35.2
463,2021-02-23,TeamScore,Denver Nuggets,32,RandomForestRegressor,15,120,115.51,113.8,6.0,113.53,Under,Not conclusive,111,Correct,1,678,0.83,70.46999999999939,10.39,,47.1699999999999,0,134,35.2
1534,2021-02-23,TeamScore,Portland Trail Blazers,32,RandomForestRegressor,15,115,113.81,111.3,5.0,114.27,Under,Not conclusive,106,Correct,1,679,0.83,71.29999999999939,10.5,,47.1699999999999,0,134,35.2
590,2021-02-23,TeamScore,Golden State Warriors,33,RandomForestRegressor,15,106,115.87,103.1,4.0,115.13,Over,Not conclusive,114,Correct,1,680,0.83,72.12999999999938,10.61,,47.1699999999999,0,134,35.2
1597,2021-02-23,TeamScore,Sacramento Kings,32,RandomForestRegressor,15,119,114.37,119.6,7.0,115.13,Under,Not conclusive,118,Correct,1,681,0.83,72.95999999999938,10.71,,47.1699999999999,0,134,35.2
22,2021-02-23,TeamScore,Atlanta Hawks,32,RandomForestRegressor,15,114,114.74,124.3,10.0,112.07,Under,Not conclusive,111,Correct,1,682,0.83,73.78999999999938,10.82,,47.1699999999999,0,134,35.2
1409,2021-02-23,TeamScore,Philadelphia 76ers,33,RandomForestRegressor,15,112,114.28,109.8,5.0,112.93,Over,Not conclusive,109,Incorrect,1,683,-1.0,72.78999999999938,10.66,,47.1699999999999,0,134,35.2
526,2021-02-23,TeamScore,Detroit Pistons,32,RandomForestRegressor,15,109,106.87,110.3,4.0,103.47,Under,Not conclusive,105,Correct,1,684,0.83,73.61999999999938,10.76,,47.1699999999999,0,134,35.2
714,2021-02-24,TeamScore,Indiana Pacers,31,RandomForestRegressor,15,113,114.15,113.0,6.0,112.93,Under,Not conclusive,107,Correct,1,685,0.83,74.44999999999938,10.87,,47.1699999999999,0,134,35.2
339,2021-02-24,TeamScore,Cleveland Cavaliers,34,RandomForestRegressor,15,104,104.74,118.9,8.0,103.93,Under,Not conclusive,112,Incorrect,1,686,-1.0,73.44999999999938,10.71,,47.1699999999999,0,134,35.2
968,2021-02-24,TeamScore,Miami Heat,33,RandomForestRegressor,15,107,106.1,109.8,5.0,109.0,Over,Not conclusive,116,Correct,1,687,0.83,74.27999999999938,10.81,,47.1699999999999,0,134,35.2
843,2021-02-24,TeamScore,Los Angeles Lakers,34,RandomForestRegressor,15,104,112.65,107.0,6.0,107.47,Over,Prediction is OVER 104,89,Incorrect,1,688,-1.0,73.27999999999938,10.65,-1.0,46.1699999999999,1,135,34.2
1657,2021-02-24,TeamScore,San Antonio Spurs,29,RandomForestRegressor,15,112,110.77,112.3,5.0,110.87,Under,Not conclusive,99,Correct,1,689,0.83,74.10999999999937,10.76,,46.1699999999999,0,135,34.2
527,2021-02-24,TeamScore,Detroit Pistons,33,RandomForestRegressor,15,112,108.43,122.9,8.0,105.93,Under,Not conclusive,118,Incorrect,1,690,-1.0,73.10999999999937,10.6,,46.1699999999999,0,135,34.2
1725,2021-02-24,TeamScore,Toronto Raptors,34,RandomForestRegressor,15,109,112.73,106.9,4.0,111.0,Over,Not conclusive,108,Incorrect,1,691,-1.0,72.10999999999937,10.44,,46.1699999999999,0,135,34.2
274,2021-02-24,TeamScore,Chicago Bulls,32,RandomForestRegressor,15,118,114.19,113.6,5.0,117.73,Under,Not conclusive,133,Incorrect,1,692,-1.0,71.10999999999937,10.28,,46.1699999999999,0,135,34.2
1787,2021-02-24,TeamScore,Utah Jazz,33,RandomForestRegressor,15,109,121.7,111.0,7.0,118.4,Over,Prediction is OVER 109,114,Correct,1,693,0.83,71.93999999999937,10.38,0.83,46.9999999999999,1,136,34.56
651,2021-02-24,TeamScore,Houston Rockets,31,RandomForestRegressor,15,110,104.47,122.4,9.0,101.73,Under,Not conclusive,96,Correct,1,694,0.83,72.76999999999937,10.49,,46.9999999999999,0,136,34.56
591,2021-02-24,TeamScore,Golden State Warriors,34,RandomForestRegressor,15,112,113.86,113.2,5.0,114.93,Over,Not conclusive,111,Incorrect,1,695,-1.0,71.76999999999937,10.33,,46.9999999999999,0,136,34.56
1095,2021-02-24,TeamScore,Minnesota Timberwolves,34,RandomForestRegressor,15,111,109.94,113.1,5.0,108.4,Under,Not conclusive,126,Incorrect,1,696,-1.0,70.76999999999937,10.17,,46.9999999999999,0,136,34.56
1156,2021-02-24,TeamScore,New Orleans Pelicans,32,RandomForestRegressor,15,116,123.16,109.2,5.0,121.6,Over,Not conclusive,128,Correct,1,697,0.83,71.59999999999937,10.27,,46.9999999999999,0,136,34.56
86,2021-02-24,TeamScore,Boston Celtics,33,RandomForestRegressor,15,112,110.02,118.6,9.0,110.0,Under,Not conclusive,112,Incorrect,1,698,-1.0,70.59999999999937,10.11,,46.9999999999999,0,136,34.56
1283,2021-02-24,TeamScore,Oklahoma City Thunder,33,RandomForestRegressor,15,108,105.19,108.4,5.0,103.93,Under,Not conclusive,102,Correct,1,699,0.83,71.42999999999937,10.22,,46.9999999999999,0,136,34.56
211,2021-02-24,TeamScore,Charlotte Hornets,32,RandomForestRegressor,15,105,114.1,109.2,6.0,114.93,Over,Prediction is OVER 105,124,Correct,1,700,0.83,72.25999999999937,10.32,0.83,47.8299999999999,1,137,34.91
23,2021-02-24,TeamScore,Atlanta Hawks,33,RandomForestRegressor,15,109,117.1,112.7,8.0,115.73,Over,Prediction is OVER 109,127,Correct,1,701,0.83,73.08999999999936,10.43,0.83,48.6599999999999,1,138,35.26
1471,2021-02-24,TeamScore,Phoenix Suns,32,RandomForestRegressor,15,111,121.0,116.6,8.0,120.0,Over,Prediction is OVER 111,121,Correct,1,702,0.83,73.91999999999936,10.53,0.83,49.489999999999895,1,139,35.6
400,2021-02-25,TeamScore,Dallas Mavericks,32,RandomForestRegressor,15,112,120.87,115.1,6.0,119.27,Over,Prediction is OVER 112,97,Incorrect,1,703,-1.0,72.91999999999936,10.37,-1.0,48.489999999999895,1,140,34.64
1848,2021-02-25,TeamScore,Washington Wizards,31,RandomForestRegressor,15,112,115.19,112.1,6.0,112.33,Over,Prediction is OVER 112,112,Incorrect,1,704,-1.0,71.91999999999936,10.22,-1.0,47.489999999999895,1,141,33.68
151,2021-02-25,TeamScore,Brooklyn Nets,35,RandomForestRegressor,15,120,118.88,110.1,3.0,115.6,Under,Prediction is UNDER 120,129,Incorrect,1,705,-1.0,70.91999999999936,10.06,-1.0,46.489999999999895,1,142,32.74
1347,2021-02-25,TeamScore,Orlando Magic,34,RandomForestRegressor,15,110,103.88,115.3,5.0,105.53,Under,Not conclusive,92,Correct,1,706,0.83,71.74999999999936,10.16,,46.489999999999895,0,142,32.74
1221,2021-02-25,TeamScore,New York Knicks,34,RandomForestRegressor,15,112,107.0,124.4,9.0,111.6,Under,Not conclusive,140,Incorrect,1,707,-1.0,70.74999999999936,10.01,,46.489999999999895,0,142,32.74
781,2021-02-25,TeamScore,Los Angeles Clippers,35,RandomForestRegressor,15,115,117.76,106.0,3.0,116.13,Over,Not conclusive,94,Incorrect,1,708,-1.0,69.74999999999936,9.85,,46.489999999999895,0,142,32.74
901,2021-02-25,TeamScore,Memphis Grizzlies,29,RandomForestRegressor,15,108,111.77,109.4,6.0,110.93,Over,Prediction is OVER 108,122,Correct,1,709,0.83,70.57999999999936,9.95,0.83,47.319999999999894,1,143,33.09
1410,2021-02-25,TeamScore,Philadelphia 76ers,34,RandomForestRegressor,15,117,114.74,115.4,6.0,114.33,Under,Not conclusive,111,Correct,1,710,0.83,71.40999999999936,10.06,,47.319999999999894,0,143,33.09
1157,2021-02-25,TeamScore,New Orleans Pelicans,33,RandomForestRegressor,15,114,124.23,112.5,6.0,124.87,Over,Not conclusive,125,Correct,1,711,0.83,72.23999999999936,10.16,,47.319999999999894,0,143,33.09
1032,2021-02-25,TeamScore,Milwaukee Bucks,34,RandomForestRegressor,15,122,116.46,124.5,9.0,116.8,Under,Not conclusive,129,Incorrect,1,712,-1.0,71.23999999999936,10.01,,47.319999999999894,0,143,33.09
1598,2021-02-25,TeamScore,Sacramento Kings,33,RandomForestRegressor,15,107,114.29,103.1,4.0,115.27,Over,Not conclusive,121,Correct,1,713,0.83,72.06999999999935,10.11,,47.319999999999894,0,143,33.09
464,2021-02-25,TeamScore,Denver Nuggets,33,RandomForestRegressor,15,121,115.17,115.0,5.0,113.8,Under,Not conclusive,110,Correct,1,714,0.83,72.89999999999935,10.21,,47.319999999999894,0,143,33.09
902,2021-02-26,TeamScore,Memphis Grizzlies,30,RandomForestRegressor,15,108,112.53,110.7,7.0,111.87,Over,Prediction is OVER 108,99,Incorrect,1,715,-1.0,71.89999999999935,10.06,-1.0,46.319999999999894,1,144,32.17
